# x, y, z, u, v, w
2.061670178918301843e+00,2.945243112740431046e-01,6.872233929727672441e-01,-1.180567342455457691e+00,-7.864327957109572553e-01,8.374801792993956662e-01
2.258019719767663691e+00,2.945243112740431046e-01,6.872233929727672441e-01,-9.731302996452534382e-01,-7.425075608485457446e-01,7.489853999221167680e-01
2.454369260617025983e+00,2.945243112740431046e-01,6.872233929727672441e-01,-5.371984163924307110e-01,-8.295659385959553989e-01,7.670591743226093384e-02
2.650718801466387831e+00,2.945243112740431046e-01,6.872233929727672441e-01,-3.982352381604586239e-02,-1.052542296936201716e+00,-3.012732463057341548e-01
2.847068342315750122e+00,2.945243112740431046e-01,6.872233929727672441e-01,3.599299981636012169e-01,-1.197244169696852101e+00,1.680573457668397414e-02
3.043417883165111970e+00,2.945243112740431046e-01,6.872233929727672441e-01,6.393433623069660898e-01,-1.035179411814448391e+00,5.237491494660899694e-01
3.239767424014474262e+00,2.945243112740431046e-01,6.872233929727672441e-01,9.046509366119167561e-01,-5.402753841468256324e-01,6.357961548557696796e-01
3.436116964863836110e+00,2.945243112740431046e-01,6.872233929727672441e-01,1.148409422079581299e+00,1.072118810767045127e-01,4.171248086983883607e-01
3.632466505713198401e+00,2.945243112740431046e-01,6.872233929727672441e-01,1.101449407640825884e+00,7.223198369829146870e-01,3.238877486547032669e-01
3.828816046562560249e+00,2.945243112740431046e-01,6.872233929727672441e-01,5.748007397835396270e-01,1.160743253547651177e+00,5.509791989017664982e-01
4.025165587411922985e+00,2.945243112740431046e-01,6.872233929727672441e-01,-1.927702550928796776e-01,1.135672758127706183e+00,8.623942217270612609e-01
4.221515128261284389e+00,2.945243112740431046e-01,6.872233929727672441e-01,-8.037666165627922465e-01,4.470480842699890434e-01,9.577064310324163721e-01
4.417864669110645792e+00,2.945243112740431046e-01,6.872233929727672441e-01,-1.131350682918847328e+00,-5.492981270478970446e-01,7.872898924380192787e-01
4.614214209960008972e+00,2.945243112740431046e-01,6.872233929727672441e-01,-1.257182804211246729e+00,-1.225530999982413327e+00,6.010077056413435370e-01
4.810563750809370376e+00,2.945243112740431046e-01,6.872233929727672441e-01,-1.192119428895435540e+00,-1.370945473102684664e+00,7.542883570832700224e-01
5.006913291658733556e+00,2.945243112740431046e-01,6.872233929727672441e-01,-8.910805379980494267e-01,-1.208552597730081279e+00,1.188116857408825666e+00
5.203262832508094959e+00,2.945243112740431046e-01,6.872233929727672441e-01,-4.592684251599083445e-01,-9.835279575230794213e-01,1.224762955399898434e+00
5.399612373357456363e+00,2.945243112740431046e-01,6.872233929727672441e-01,-1.472312773442185363e-01,-7.966271988392124026e-01,3.843271661672567618e-01
5.595961914206819543e+00,2.945243112740431046e-01,6.872233929727672441e-01,-1.069946486740806502e-01,-6.052919760467682098e-01,-7.980563153565163326e-01
5.792311455056180947e+00,2.945243112740431046e-01,6.872233929727672441e-01,-2.686959605987623845e-01,-3.699033626014905374e-01,-1.358879617358563774e+00
5.988660995905542350e+00,2.945243112740431046e-01,6.872233929727672441e-01,-4.530781792418552278e-01,-2.428443646682679757e-01,-1.092437669876420436e+00
6.185010536754905530e+00,2.945243112740431046e-01,6.872233929727672441e-01,-5.027919121920366718e-01,-3.199722127929033322e-01,-5.323308149911193388e-01
9.817477042468103487e-02,4.908738521234051744e-01,6.872233929727672441e-01,-4.458179392042013744e-01,-6.893200980680385115e-01,-5.844534222309476501e-01
2.945243112740431046e-01,4.908738521234051744e-01,6.872233929727672441e-01,-6.197201919473713794e-01,-1.049462286638706554e-01,-2.462745372926726517e-02
4.908738521234051744e-01,4.908738521234051744e-01,6.872233929727672441e-01,-9.333354711917003499e-01,7.192902587870393383e-01,6.866373803187435509e-01
6.872233929727672441e-01,4.908738521234051744e-01,6.872233929727672441e-01,-1.321945404991862860e+00,1.114312107327076085e+00,9.933091676868018860e-01
8.835729338221293139e-01,4.908738521234051744e-01,6.872233929727672441e-01,-1.528514320858257891e+00,7.974964354643996334e-01,4.686740019543720881e-01
1.079922474671491273e+00,4.908738521234051744e-01,6.872233929727672441e-01,-1.375688124949357993e+00,1.002057895755415207e-01,-5.664102923423662839e-01
1.276272015520853564e+00,4.908738521234051744e-01,6.872233929727672441e-01,-9.494142005608889878e-01,-5.257727891238277440e-01,-1.410454606023000323e+00
1.472621556370215412e+00,4.908738521234051744e-01,6.872233929727672441e-01,-5.450810617766378430e-01,-9.312649780007440370e-01,-1.676481899679418630e+00
1.668971097219577704e+00,4.908738521234051744e-01,6.872233929727672441e-01,-4.111644286097977385e-01,-1.125712282806585973e+00,-1.382327661825787146e+00
1.865320638068939552e+00,4.908738521234051744e-01,6.872233929727672441e-01,-5.029274181240200869e-01,-1.062580767030692153e+00,-6.902559113283897041e-01
2.061670178918301843e+00,4.908738521234051744e-01,6.872233929727672441e-01,-5.246001975628769021e-01,-7.808814214881192317e-01,3.330927546725204191e-03
2.258019719767663691e+00,4.908738521234051744e-01,6.872233929727672441e-01,-2.332148229324648714e-01,-5.585242489163100288e-01,1.623343664676799025e-01
2.454369260617025983e+00,4.908738521234051744e-01,6.872233929727672441e-01,3.254379169859498155e-01,-7.154754566453017661e-01,-1.439107530124505985e-01
2.650718801466387831e+00,4.908738521234051744e-01,6.872233929727672441e-01,8.690195269630850428e-01,-1.229992917796586926e+00,-1.863646456206267676e-01
2.847068342315750122e+00,4.908738521234051744e-01,6.872233929727672441e-01,1.121970889005774241e+00,-1.671373458119179034e+00,3.277051465079510173e-01
3.043417883165111970e+00,4.908738521234051744e-01,6.872233929727672441e-01,1.045590278408851992e+00,-1.616956266118799501e+00,8.201247773097786187e-01
3.239767424014474262e+00,4.908738521234051744e-01,6.872233929727672441e-01,8.724125572356874470e-01,-1.045746884808772315e+00,7.149117175043770978e-01
3.436116964863836110e+00,4.908738521234051744e-01,6.872233929727672441e-01,8.265891332416552828e-01,-2.301767789351595317e-01,1.632289200862413470e-01
3.632466505713198401e+00,4.908738521234051744e-01,6.872233929727672441e-01,8.364561135683049597e-01,5.967250573541480474e-01,-2.058579068445809401e-01
3.828816046562560249e+00,4.908738521234051744e-01,6.872233929727672441e-01,6.944307801326203844e-01,1.242963170620974944e+00,2.013137616445920264e-02
4.025165587411922985e+00,4.908738521234051744e-01,6.872233929727672441e-01,3.763547554188703126e-01,1.434571223495227921e+00,6.364628750387836265e-01
4.221515128261284389e+00,4.908738521234051744e-01,6.872233929727672441e-01,-1.426804500703179879e-02,1.048289605338950548e+00,1.053785849457136381e+00
4.417864669110645792e+00,4.908738521234051744e-01,6.872233929727672441e-01,-4.264275139373399637e-01,3.132598303131268191e-01,9.107280973559288562e-01
4.614214209960008972e+00,4.908738521234051744e-01,6.872233929727672441e-01,-7.864826545242253886e-01,-4.497403483259248547e-01,4.823893840535314337e-01
4.810563750809370376e+00,4.908738521234051744e-01,6.872233929727672441e-01,-9.138245427812522470e-01,-1.085392759407194152e+00,4.225200488576648650e-01
5.006913291658733556e+00,4.908738521234051744e-01,6.872233929727672441e-01,-6.656961770046191385e-01,-1.501501572982068877e+00,9.152025946245528898e-01
5.203262832508094959e+00,4.908738521234051744e-01,6.872233929727672441e-01,-1.333525438627344295e-01,-1.605102777594032304e+00,1.256850279593497488e+00
5.399612373357456363e+00,4.908738521234051744e-01,6.872233929727672441e-01,3.681721936222405733e-01,-1.431190715785135570e+00,6.979213415617697702e-01
5.595961914206819543e+00,4.908738521234051744e-01,6.872233929727672441e-01,5.542424033248258830e-01,-1.111877119009673676e+00,-4.909717129645191358e-01
5.792311455056180947e+00,4.908738521234051744e-01,6.872233929727672441e-01,3.900874414150425906e-01,-7.898125194921212788e-01,-1.325371592891734229e+00
5.988660995905542350e+00,4.908738521234051744e-01,6.872233929727672441e-01,4.867016274697290312e-02,-6.597976982862890916e-01,-1.352610074748814561e+00
6.185010536754905530e+00,4.908738521234051744e-01,6.872233929727672441e-01,-2.597718128085717004e-01,-7.541910701603128375e-01,-9.816840258353728421e-01
9.817477042468103487e-02,6.872233929727672441e-01,6.872233929727672441e-01,-2.727068995988140565e-01,-6.772128710863319911e-01,-1.132040084425531612e+00
2.945243112740431046e-01,6.872233929727672441e-01,6.872233929727672441e-01,-6.588445981334274393e-01,-6.640150975512630616e-02,-6.775802996020965363e-01
4.908738521234051744e-01,6.872233929727672441e-01,6.872233929727672441e-01,-9.228828163991996680e-01,7.371486692430015975e-01,1.551681403310251062e-01
6.872233929727672441e-01,6.872233929727672441e-01,6.872233929727672441e-01,-1.021423245759982112e+00,1.072075109342182531e+00,7.136101161805075144e-01
8.835729338221293139e-01,6.872233929727672441e-01,6.872233929727672441e-01,-8.770080388868897181e-01,7.098063736798680967e-01,3.922963299522462255e-01
1.079922474671491273e+00,6.872233929727672441e-01,6.872233929727672441e-01,-4.937136478164785292e-01,-1.261609607931596030e-02,-5.481045448257361175e-01
1.276272015520853564e+00,6.872233929727672441e-01,6.872233929727672441e-01,-3.375567463111924654e-02,-6.606009428748826906e-01,-1.360142757073446784e+00
1.472621556370215412e+00,6.872233929727672441e-01,6.872233929727672441e-01,2.556457199450189455e-01,-1.048375096546293461e+00,-1.669279407368771118e+00
1.668971097219577704e+00,6.872233929727672441e-01,6.872233929727672441e-01,2.589340356770504781e-01,-1.177882255215239482e+00,-1.570439211679831581e+00
1.865320638068939552e+00,6.872233929727672441e-01,6.872233929727672441e-01,1.479413847865199139e-01,-1.058736994207881921e+00,-1.161140607696617089e+00
2.061670178918301843e+00,6.872233929727672441e-01,6.872233929727672441e-01,2.467699058619137742e-01,-7.298710297448635087e-01,-5.688673121118837939e-01
2.258019719767663691e+00,6.872233929727672441e-01,6.872233929727672441e-01,7.089012400583445395e-01,-4.151286541426722487e-01,-1.239636703531798445e-01
2.454369260617025983e+00,6.872233929727672441e-01,6.872233929727672441e-01,1.344889631793976248e+00,-4.693455309021761779e-01,1.156301834793485028e-01
2.650718801466387831e+00,6.872233929727672441e-01,6.872233929727672441e-01,1.767699879244919003e+00,-9.763732376099610866e-01,4.824447913500320428e-01
2.847068342315750122e+00,6.872233929727672441e-01,6.872233929727672441e-01,1.704039559933730796e+00,-1.507721637183407459e+00,9.714269446011088993e-01
3.043417883165111970e+00,6.872233929727672441e-01,6.872233929727672441e-01,1.222252041351037155e+00,-1.552854243930589240e+00,1.088661035442974434e+00
3.239767424014474262e+00,6.872233929727672441e-01,6.872233929727672441e-01,7.005316056093299215e-01,-1.080967095673285083e+00,5.548044468159077924e-01
3.436116964863836110e+00,6.872233929727672441e-01,6.872233929727672441e-01,4.916325241509231780e-01,-4.004335674601925965e-01,-3.204719879177766462e-01
3.632466505713198401e+00,6.872233929727672441e-01,6.872233929727672441e-01,5.974581558954104032e-01,2.924182072808357291e-01,-8.930954253805303278e-01
3.828816046562560249e+00,6.872233929727672441e-01,6.872233929727672441e-01,7.585380831643235844e-01,8.923063694468940099e-01,-6.931298133389541816e-01
4.025165587411922985e+00,6.872233929727672441e-01,6.872233929727672441e-01,7.644205789241226290e-01,1.241111889806488122e+00,1.158952285554237238e-01
4.221515128261284389e+00,6.872233929727672441e-01,6.872233929727672441e-01,5.490183908375740884e-01,1.254320809795485436e+00,8.246347219932774752e-01
4.417864669110645792e+00,6.872233929727672441e-01,6.872233929727672441e-01,1.566485329434013640e-01,9.245931584462364627e-01,8.844615070628371045e-01
4.614214209960008972e+00,6.872233929727672441e-01,6.872233929727672441e-01,-2.363110345285275582e-01,2.282938179150263147e-01,5.014593680946415333e-01
4.810563750809370376e+00,6.872233929727672441e-01,6.872233929727672441e-01,-3.843673413835433927e-01,-7.402491285973452628e-01,4.016604509907287790e-01
5.006913291658733556e+00,6.872233929727672441e-01,6.872233929727672441e-01,-1.451229378309794593e-01,-1.647420412629976294e+00,8.826970888945697702e-01
5.203262832508094959e+00,6.872233929727672441e-01,6.872233929727672441e-01,3.980149888020622639e-01,-2.113116456082617667e+00,1.310051154415025731e+00
5.399612373357456363e+00,6.872233929727672441e-01,6.872233929727672441e-01,9.590767665968287226e-01,-2.018836829501909680e+00,9.042470610941937270e-01
5.595961914206819543e+00,6.872233929727672441e-01,6.872233929727672441e-01,1.243196769887092268e+00,-1.549173441789619465e+00,-1.939633986767465013e-01
5.792311455056180947e+00,6.872233929727672441e-01,6.872233929727672441e-01,1.144696578360509420e+00,-1.025462491758257988e+00,-1.108804364357101280e+00
5.988660995905542350e+00,6.872233929727672441e-01,6.872233929727672441e-01,7.487355611248734943e-01,-7.607198723496976234e-01,-1.363565868369382317e+00
6.185010536754905530e+00,6.872233929727672441e-01,6.872233929727672441e-01,2.229314111267879372e-01,-7.861367353225640064e-01,-1.276001540146834534e+00
9.817477042468103487e-02,8.835729338221293139e-01,6.872233929727672441e-01,-8.809430940568220569e-02,-4.484239155632133711e-01,-1.357920801560318802e+00
2.945243112740431046e-01,8.835729338221293139e-01,6.872233929727672441e-01,-5.718338639374018761e-01,1.373132878333599427e-02,-9.882606910550040258e-01
4.908738521234051744e-01,8.835729338221293139e-01,6.872233929727672441e-01,-7.634481558386635447e-01,5.772018625124631930e-01,-5.683643856354242407e-02
6.872233929727672441e-01,8.835729338221293139e-01,6.872233929727672441e-01,-5.480815754595611544e-01,7.378759892481592253e-01,6.936924360525753563e-01
8.835729338221293139e-01,8.835729338221293139e-01,6.872233929727672441e-01,1.128655783945977514e-02,3.855363252728158385e-01,5.174097285632935916e-01
1.079922474671491273e+00,8.835729338221293139e-01,6.872233929727672441e-01,6.488960893027491128e-01,-1.779659618190170822e-01,-3.526008098834254589e-01
1.276272015520853564e+00,8.835729338221293139e-01,6.872233929727672441e-01,1.039582927974388449e+00,-6.322065134931840191e-01,-1.085193120415489210e+00
1.472621556370215412e+00,8.835729338221293139e-01,6.872233929727672441e-01,1.028859008006417275e+00,-8.681631215444987060e-01,-1.309914988129731395e+00
1.668971097219577704e+00,8.835729338221293139e-01,6.872233929727672441e-01,7.576299523008743764e-01,-9.654219866759594648e-01,-1.273147905894035814e+00
1.865320638068939552e+00,8.835729338221293139e-01,6.872233929727672441e-01,5.604676062053463026e-01,-9.873207654924632815e-01,-1.099383313340177803e+00
2.061670178918301843e+00,8.835729338221293139e-01,6.872233929727672441e-01,7.089003577659214184e-01,-8.424548447790085604e-01,-6.417661528712284014e-01
2.258019719767663691e+00,8.835729338221293139e-01,6.872233929727672441e-01,1.202550909340286189e+00,-5.087515441243564140e-01,4.062112151105603391e-02
2.454369260617025983e+00,8.835729338221293139e-01,6.872233929727672441e-01,1.747793038624165796e+00,-2.973994532200532337e-01,7.499479081663593671e-01
2.650718801466387831e+00,8.835729338221293139e-01,6.872233929727672441e-01,1.943806669036776347e+00,-5.219315716800272398e-01,1.356873936295419414e+00
2.847068342315750122e+00,8.835729338221293139e-01,6.872233929727672441e-01,1.588412851321793440e+00,-9.597843510565364777e-01,1.607313515183341313e+00
3.043417883165111970e+00,8.835729338221293139e-01,6.872233929727672441e-01,8.863789548808514995e-01,-1.106161743761609584e+00,1.254127617513425941e+00
3.239767424014474262e+00,8.835729338221293139e-01,6.872233929727672441e-01,3.220224946645590669e-01,-8.631328738016931235e-01,4.106382996852005474e-01
3.436116964863836110e+00,8.835729338221293139e-01,6.872233929727672441e-01,2.345268383493958053e-01,-4.833826729010591849e-01,-5.099363929073875701e-01
3.632466505713198401e+00,8.835729338221293139e-01,6.872233929727672441e-01,5.267914179391943730e-01,-7.510351593739843234e-02,-1.023234364918218064e+00
3.828816046562560249e+00,8.835729338221293139e-01,6.872233929727672441e-01,8.379921345702837643e-01,3.757579721112160875e-01,-8.347209102804522551e-01
4.025165587411922985e+00,8.835729338221293139e-01,6.872233929727672441e-01,9.151633640203516995e-01,8.162980514689942568e-01,-1.457475210603746962e-01
4.221515128261284389e+00,8.835729338221293139e-01,6.872233929727672441e-01,7.455773989671837798e-01,1.146349645499679548e+00,4.628160238249808822e-01
